Originating URL,Crawl date,Alternate URL
https://iprice.vn/oem-branding/van-phong-pham/,12/5/2018,https://iprice.co.id/oem-branding/stasioner/
https://iprice.vn/simple/giay-dep/nu/xang-dan/,12/5/2018,https://iprice.co.id/simple/sepatu/wanita/sandal/
https://iprice.vn/sunsky/do-choi/tro-choi-ngoai-troi/xe-mo-hinh-dieu-khien-tu-xa/,12/5/2018,https://iprice.co.id/sunsky/mainan/permainan-luar-ruangan/kendaraan-remote-control/
https://iprice.vn/vococal/do-choi/thu-cong/,12/5/2018,https://iprice.co.id/vococal/mainan/kerajinan-tangan/
https://iprice.vn/xiaomi/phong-ngu/goi/ke-co/,12/5/2018,https://iprice.co.id/xiaomi/kamar-tidur/bantal/leher/
https://iprice.vn/bowa/tui/,12/5/2018,https://ipricethailand.com/bowa/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B8%B2/
https://iprice.vn/colorland/,12/5/2018,https://ipricethailand.com/colorland/
https://iprice.vn/crocs/kinsale/giay-dep/giay-sneaker/,12/5/2018,https://ipricethailand.com/crocs/kinsale/%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2/%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2%E0%B8%9C%E0%B8%B2%E0%B9%83%E0%B8%9A/
https://iprice.vn/ellesse/quan-ao/ao-jacket/,12/5/2018,https://ipricethailand.com/ellesse/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B9%81%E0%B8%88%E0%B8%84%E0%B9%80%E0%B8%81%E0%B8%95/
https://iprice.vn/fantastic-flower/quan-ao/quan-dai/quan-tay/,12/5/2018,https://ipricethailand.com/fantastic-flower/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B2%E0%B8%A7/
https://iprice.vn/fear-of-god/quan-ao/quan-dai/,12/5/2018,https://ipricethailand.com/fear-of-god/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87/
https://iprice.vn/gumay/,12/5/2018,https://ipricethailand.com/gumay/
https://iprice.vn/hequ/quan-ao/do-lot/ao-lot/,12/5/2018,https://ipricethailand.com/hequ/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%8A%E0%B8%94%E0%B8%8A%E0%B8%99%E0%B9%83%E0%B8%99/%E0%B9%80%E0%B8%AA%E0%B8%AD%E0%B8%8A%E0%B8%99%E0%B9%83%E0%B8%99/
https://iprice.vn/hequ/quan-ao/the-thao/do-bo/,12/5/2018,https://ipricethailand.com/hequ/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%8A%E0%B8%94%E0%B8%81%E0%B8%AC%E0%B8%B2/%E0%B8%8A%E0%B8%94%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B8%A1/
https://iprice.vn/lancome/tui/,12/5/2018,https://ipricethailand.com/lancome/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B8%B2/
https://iprice.vn/lazada/dien-thoai-may-tinh-bang/,12/5/2018,https://ipricethailand.com/lazada/%E0%B9%82%E0%B8%97%E0%B8%A3%E0%B8%A8%E0%B8%9E%E0%B8%97%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B8%9A%E0%B9%80%E0%B8%A5%E0%B8%95/
